user_id,cluster,rfm_label
U000446,1,潜力用户
U000447,3,高价值用户
U000448,3,潜力用户
U000449,1,一般用户
U000450,0,流失风险用户
U000451,1,潜力用户
U000452,2,潜力用户
U000453,1,一般用户
U000454,1,一般用户
U000455,1,一般用户
U000456,3,潜力用户
U000457,3,一般用户
U000458,3,高价值用户
U000459,4,潜力用户
U000460,3,高价值用户
U000461,1,流失风险用户
U000462,2,高价值用户
U000463,1,流失风险用户
U000464,3,高价值用户
U000465,1,流失风险用户
U000466,3,潜力用户
U000467,2,潜力用户
U000468,3,一般用户
U000469,3,一般用户
U000470,1,一般用户
U000471,1,一般用户
U000472,1,潜力用户
U000473,3,潜力用户
U000474,1,一般用户
U000475,1,流失风险用户
U000476,1,流失风险用户
U000477,3,流失风险用户
U000478,1,流失风险用户
U000479,1,潜力用户
U000480,3,高价值用户
U000481,1,一般用户
U000482,2,一般用户
U000483,1,一般用户
U000484,1,一般用户
U000485,3,高价值用户
U000486,3,潜力用户
U000487,5,流失风险用户
U000488,0,一般用户
U000489,1,高价值用户
U000490,3,一般用户
U000491,3,潜力用户
U000492,3,高价值用户
U000493,3,潜力用户
U000494,1,一般用户
U000495,3,高价值用户
U000496,1,一般用户
U000497,5,流失风险用户
U000498,3,高价值用户
U000499,1,一般用户
U000500,3,潜力用户
U000501,3,潜力用户
U000502,1,一般用户
U000503,1,流失风险用户
U000504,3,潜力用户
U000505,4,一般用户
U000506,3,一般用户
U000507,4,流失风险用户
U000508,1,流失风险用户
U000509,1,流失风险用户
U000510,3,潜力用户
U000511,4,流失风险用户
U000512,1,流失风险用户
U000513,1,潜力用户
U000514,3,一般用户
U000515,3,流失风险用户
U000516,3,潜力用户
U000517,1,流失风险用户
U000518,1,一般用户
U000519,3,潜力用户
U000520,3,潜力用户
U000521,1,一般用户
U000522,2,流失风险用户
U000523,1,流失风险用户
U000524,1,一般用户
U000525,4,潜力用户
U000526,1,流失风险用户
U000527,1,一般用户
U000528,5,流失风险用户
U000529,3,高价值用户
U000530,1,流失风险用户
U000531,3,潜力用户
U000532,1,流失风险用户
U000533,1,潜力用户
U000534,3,潜力用户
U000535,3,高价值用户
U000536,5,流失风险用户
U000537,2,潜力用户
U000538,1,流失风险用户
U000539,1,一般用户
U000540,5,流失风险用户
U000541,1,一般用户
U000542,1,流失风险用户
U000543,2,潜力用户
U000544,3,一般用户
U000545,1,潜力用户
U000546,4,流失风险用户
U000547,1,流失风险用户
U000548,5,流失风险用户
U000549,4,一般用户
U000550,3,潜力用户
U000551,3,潜力用户
U000552,3,高价值用户
U000553,4,潜力用户
U000554,1,一般用户
U000555,3,高价值用户
U000556,3,一般用户
U000557,1,一般用户
U000558,3,高价值用户
U000559,3,潜力用户
U000560,5,流失风险用户
U000561,1,一般用户
U000562,3,一般用户
U000563,3,高价值用户
U000564,3,潜力用户
U000565,5,流失风险用户
U000566,3,潜力用户
U000567,2,潜力用户
U000568,1,潜力用户
U000569,3,潜力用户
U000570,1,一般用户
U000571,1,一般用户
U000572,5,流失风险用户
U000573,3,一般用户
U000574,4,一般用户
U000575,3,潜力用户
U000576,1,一般用户
U000577,3,潜力用户
U000578,1,流失风险用户
U000579,1,流失风险用户
U000580,3,高价值用户
U000581,4,潜力用户
U000582,1,流失风险用户
U000583,1,流失风险用户
U000584,3,高价值用户
U000585,3,高价值用户
U000586,1,潜力用户
U000587,0,潜力用户
U000588,2,高价值用户
U000589,1,一般用户
U000590,2,一般用户
U000591,3,一般用户
U000592,1,流失风险用户
U000593,0,一般用户
U000594,3,潜力用户
U000595,3,潜力用户
U000596,2,一般用户
U000597,3,一般用户
U000598,3,高价值用户
U000599,3,潜力用户
U000600,1,流失风险用户
U000601,2,高价值用户
U000602,1,一般用户
U000603,3,一般用户
U000604,3,潜力用户
U000605,1,潜力用户
U000606,0,一般用户
U000607,1,潜力用户
U000608,3,流失风险用户
U000609,3,潜力用户
U000610,1,流失风险用户
U000611,3,一般用户
U000612,4,潜力用户
U000613,1,流失风险用户
U000614,1,一般用户
U000615,3,高价值用户
U000616,3,高价值用户
U000617,1,一般用户
U000618,3,高价值用户
U000619,1,流失风险用户
U000620,3,高价值用户
U000621,1,一般用户
U000622,3,潜力用户
U000623,2,潜力用户
U000624,1,潜力用户
U000625,3,高价值用户
U000626,1,流失风险用户
U000627,3,一般用户
U000628,3,高价值用户
U000629,4,一般用户
U000630,2,潜力用户
U000631,1,流失风险用户
U000632,4,高价值用户
U000633,1,一般用户
U000634,3,高价值用户
U000635,5,流失风险用户
U000636,1,流失风险用户
U000637,3,高价值用户
U000638,2,潜力用户
U000639,1,一般用户
U000640,1,流失风险用户
U000641,3,流失风险用户
U000642,4,一般用户
U000643,1,一般用户
U000644,4,一般用户
U000645,1,一般用户
U000646,1,一般用户
U000647,1,一般用户
U000648,3,一般用户
U000649,3,潜力用户
U000650,3,潜力用户
U000651,1,流失风险用户
U000652,1,潜力用户
U000653,0,潜力用户
U000654,1,一般用户
U000655,1,潜力用户
U000656,5,流失风险用户
U000657,3,一般用户
U000658,3,一般用户
U000659,3,流失风险用户
U000660,0,潜力用户
U000661,0,一般用户
U000662,3,潜力用户
U000663,1,流失风险用户
U000664,3,潜力用户
U000665,4,潜力用户
U000666,3,一般用户
U000667,1,流失风险用户
U000668,1,一般用户
U000669,0,潜力用户
U000670,1,流失风险用户
U000671,1,流失风险用户
U000672,3,潜力用户
U000673,1,一般用户
U000674,3,潜力用户
U000675,5,流失风险用户
U000676,3,高价值用户
U000677,5,流失风险用户
U000678,1,流失风险用户
U000679,5,流失风险用户
U000680,3,高价值用户
U000681,4,潜力用户
U000682,3,潜力用户
U000683,3,高价值用户
U000684,4,流失风险用户
U000685,1,潜力用户
U000686,3,高价值用户
U000687,3,高价值用户
U000688,5,流失风险用户
U000689,2,高价值用户
U000690,1,流失风险用户
U000691,1,流失风险用户
U000692,2,流失风险用户
U000693,3,潜力用户
U000694,1,流失风险用户
U000695,2,潜力用户
U000696,1,流失风险用户
U000697,1,潜力用户
U000698,1,潜力用户
U000699,3,潜力用户
U000700,3,高价值用户
U000701,4,潜力用户
U000702,3,潜力用户
U000703,1,一般用户
U000704,3,潜力用户
U000705,3,高价值用户
U000706,1,潜力用户
U000707,1,一般用户
U000708,3,高价值用户
U000709,3,一般用户
U000710,2,流失风险用户
U000711,5,流失风险用户
U000712,5,流失风险用户
U000713,3,潜力用户
U000714,3,潜力用户
U000715,1,流失风险用户
U000716,0,潜力用户
U000717,1,流失风险用户
U000718,3,潜力用户
U000719,5,流失风险用户
U000720,1,潜力用户
U000721,3,高价值用户
U000722,3,高价值用户
U000723,3,潜力用户
U000724,1,潜力用户
U000725,3,潜力用户
U000726,5,流失风险用户
U000727,3,高价值用户
U000728,1,一般用户
U000729,2,潜力用户
U000730,1,一般用户
U000731,3,一般用户
U000732,1,一般用户
U000733,1,流失风险用户
U000734,4,一般用户
U000735,4,一般用户
U000736,1,潜力用户
U000737,3,一般用户
U000738,3,潜力用户
U000739,3,流失风险用户
U000740,3,潜力用户
U000741,3,一般用户
U000742,4,一般用户
U000743,3,一般用户
U000744,5,流失风险用户
U000745,3,一般用户
U000746,1,一般用户
U000747,3,高价值用户
U000748,1,一般用户
U000749,3,潜力用户
U000750,3,一般用户
U000751,1,流失风险用户
U000752,3,高价值用户
U000753,1,流失风险用户
U000754,3,潜力用户
U000755,4,流失风险用户
U000756,1,潜力用户
U000757,3,高价值用户
U000758,1,一般用户
U000759,3,一般用户
U000760,1,一般用户
U000761,2,流失风险用户
U000762,3,高价值用户
U000763,3,高价值用户
U000764,3,一般用户
U000765,1,潜力用户
U000766,4,一般用户
U000767,0,流失风险用户
U000768,1,一般用户
U000769,3,潜力用户
U000770,1,一般用户
U000771,5,流失风险用户
U000772,1,流失风险用户
U000773,1,一般用户
U000774,1,潜力用户
U000775,1,流失风险用户
U000776,4,流失风险用户
U000777,3,潜力用户
U000778,3,高价值用户
U000779,1,潜力用户
U000780,3,一般用户
U000781,3,一般用户
U000782,1,潜力用户
U000783,1,潜力用户
U000784,3,潜力用户
U000785,4,潜力用户
U000786,2,一般用户
U000787,1,流失风险用户
U000788,3,潜力用户
U000789,1,流失风险用户
U000790,1,流失风险用户
U000791,3,潜力用户
U000792,5,流失风险用户
U000793,3,潜力用户
U000794,3,潜力用户
U000795,3,高价值用户
U000796,1,流失风险用户
U000797,1,潜力用户
U000798,3,一般用户
U000799,3,一般用户
U000800,3,潜力用户
U000801,3,一般用户
U000802,2,一般用户
U000803,1,流失风险用户
U000804,3,一般用户
U000805,1,流失风险用户
U000806,0,一般用户
U000807,5,流失风险用户
U000808,3,潜力用户
U000809,1,潜力用户
U000810,3,流失风险用户
U000811,1,流失风险用户
U000812,1,一般用户
U000813,3,高价值用户
U000814,4,潜力用户
U000815,1,一般用户
U000816,3,高价值用户
U000817,4,潜力用户
U000818,3,潜力用户
U000819,1,潜力用户
U000820,5,流失风险用户
U000821,1,流失风险用户
U000822,1,流失风险用户
U000823,3,潜力用户
U000824,3,高价值用户
U000825,1,流失风险用户
U000826,2,潜力用户
U000827,2,一般用户
U000828,1,潜力用户
U000829,4,流失风险用户
U000830,3,潜力用户
U000831,3,流失风险用户
U000832,0,一般用户
U000833,0,一般用户
U000834,3,潜力用户
U000835,3,潜力用户
U000836,3,潜力用户
U000837,1,一般用户
U000838,4,潜力用户
U000839,3,潜力用户
U000840,1,流失风险用户
U000841,3,潜力用户
U000842,1,一般用户
U000843,1,流失风险用户
U000844,1,潜力用户
U000845,2,一般用户
U000846,2,一般用户
U000847,3,潜力用户
U000848,3,潜力用户
U000849,3,高价值用户
U000850,2,流失风险用户
U000851,2,一般用户
U000852,5,流失风险用户
U000853,3,潜力用户
U000854,1,一般用户
U000855,2,一般用户
U000856,1,流失风险用户
U000857,4,一般用户
U000858,1,潜力用户
U000859,1,流失风险用户
U000860,3,潜力用户
U000861,1,流失风险用户
U000862,3,流失风险用户
U000863,3,一般用户
U000864,1,流失风险用户
U000865,1,潜力用户
U000866,1,潜力用户
U000867,1,一般用户
U000868,1,一般用户
U000869,1,潜力用户
U000870,1,潜力用户
U000871,3,一般用户
U000872,3,潜力用户
U000873,3,潜力用户
U000874,3,潜力用户
U000875,3,高价值用户
U000876,5,流失风险用户
U000877,1,流失风险用户
U000878,5,流失风险用户
U000879,0,潜力用户
U000880,3,一般用户
U000881,2,一般用户
U000882,0,潜力用户
U000883,3,潜力用户
U000884,3,潜力用户
U000885,3,潜力用户
U000886,3,一般用户
U000887,3,潜力用户
U000888,3,一般用户
U000889,1,潜力用户
U000890,3,高价值用户
U000891,0,流失风险用户
U000892,1,一般用户
U000893,3,一般用户
U000894,3,流失风险用户
U000895,3,一般用户
U000896,1,一般用户
U000897,3,潜力用户
U000898,3,一般用户
U000899,3,高价值用户
U000900,3,潜力用户
U000901,3,潜力用户
U000902,4,潜力用户
U000903,1,潜力用户
U000904,1,流失风险用户
U000905,3,一般用户
U000906,3,一般用户
U000907,3,一般用户
U000908,3,一般用户
U000909,1,流失风险用户
U000910,3,潜力用户
U000911,3,潜力用户
U000912,1,一般用户
U000913,3,一般用户
U000914,5,流失风险用户
U000915,4,潜力用户
U000916,3,潜力用户
U000917,1,流失风险用户
U000918,3,潜力用户
U000919,1,流失风险用户
U000920,3,一般用户
U000921,0,流失风险用户
U000922,3,潜力用户
U000923,3,潜力用户
U000924,1,流失风险用户
U000925,4,潜力用户
U000926,3,高价值用户
U000927,3,一般用户
U000928,4,流失风险用户
U000929,3,一般用户
U000930,1,流失风险用户
U000931,1,流失风险用户
U000932,3,潜力用户
U000933,3,一般用户
U000934,3,高价值用户
U000935,2,流失风险用户
U000936,3,潜力用户
U000937,3,潜力用户
U000938,4,高价值用户
U000939,3,高价值用户
U000940,3,高价值用户
U000941,3,一般用户
U000942,4,一般用户
U000943,5,流失风险用户
U000944,4,流失风险用户
U000945,0,流失风险用户
U000946,3,高价值用户
U000947,1,一般用户
U000948,3,流失风险用户
U000949,0,潜力用户
U000950,1,一般用户
U000951,4,潜力用户
U000952,2,潜力用户
U000953,1,一般用户
U000954,1,流失风险用户
U000955,1,一般用户
U000956,3,一般用户
U000957,1,流失风险用户
U000958,0,一般用户
U000959,4,一般用户
U000960,3,高价值用户
U000961,4,高价值用户
U000962,1,流失风险用户
U000963,1,潜力用户
U000964,1,流失风险用户
U000965,2,流失风险用户
U000966,2,一般用户
U000967,1,一般用户
U000968,1,流失风险用户
U000969,1,一般用户
U000970,1,一般用户
U000971,3,一般用户
U000972,3,高价值用户
U000973,3,高价值用户
U000974,4,流失风险用户
U000975,1,流失风险用户
U000976,3,流失风险用户
U000977,1,一般用户
U000978,3,流失风险用户
U000979,1,流失风险用户
U000980,3,一般用户
U000981,3,高价值用户
U000982,0,一般用户
U000983,0,潜力用户
U000984,1,一般用户
U000985,4,一般用户
U000986,1,流失风险用户
U000987,3,潜力用户
U000988,1,流失风险用户
U000989,0,潜力用户
U000990,3,一般用户
U000991,1,高价值用户
U000992,3,潜力用户
U000993,1,一般用户
U000994,3,一般用户
U000995,3,一般用户
U000996,3,潜力用户
U000997,3,一般用户
U000998,1,一般用户
U000999,1,潜力用户
U001000,0,潜力用户
U001001,1,一般用户
U001002,1,一般用户
U001003,5,流失风险用户
U001004,1,一般用户
U001005,4,流失风险用户
U001006,3,潜力用户
U001007,1,流失风险用户
U001008,1,流失风险用户
U001009,1,流失风险用户
U001010,1,一般用户
U001011,3,潜力用户
U001012,5,流失风险用户
U001013,3,潜力用户
U001014,1,流失风险用户
U001015,3,流失风险用户
U001016,4,潜力用户
U001017,3,高价值用户
U001018,0,流失风险用户
U001019,1,流失风险用户
U001020,1,一般用户
U001021,3,流失风险用户
U001022,1,流失风险用户
U001023,3,一般用户
U001024,1,潜力用户
U001025,1,一般用户
U001026,1,一般用户
U001027,3,潜力用户
U001028,5,流失风险用户
U001029,3,一般用户
U001030,5,流失风险用户
U001031,1,潜力用户
U001032,3,一般用户
U001033,1,流失风险用户
U001034,3,一般用户
U001035,3,潜力用户
U001036,0,潜力用户
U001037,3,高价值用户
U001038,1,流失风险用户
U001039,3,一般用户
U001040,1,流失风险用户
U001041,1,一般用户
U001042,1,流失风险用户
U001043,3,潜力用户
U001044,1,一般用户
U001045,3,高价值用户
U001046,3,潜力用户
U001047,3,潜力用户
U001048,3,高价值用户
U001049,3,一般用户
U001050,1,流失风险用户
U001051,3,高价值用户
U001052,1,流失风险用户
U001053,4,一般用户
U001054,1,潜力用户
U001055,3,流失风险用户
U001056,1,流失风险用户
U001057,1,流失风险用户
U001058,4,高价值用户
U001059,3,潜力用户
U001060,1,流失风险用户
U001061,3,一般用户
U001062,5,流失风险用户
U001063,3,潜力用户
U001064,3,一般用户
U001065,2,一般用户
U001066,2,一般用户
U001067,1,流失风险用户
U001068,3,潜力用户
U001069,3,潜力用户
U001070,2,流失风险用户
U001071,3,一般用户
U001072,3,潜力用户
U001073,3,潜力用户
U001074,3,潜力用户
U001075,3,高价值用户
U001076,4,一般用户
U001077,1,潜力用户
U001078,1,一般用户
U001079,1,流失风险用户
U001080,3,高价值用户
U001081,3,高价值用户
U001082,1,一般用户
U001083,1,一般用户
U001084,2,高价值用户
U001085,3,流失风险用户
U001086,1,流失风险用户
U001087,1,潜力用户
U001088,1,一般用户
U001089,3,潜力用户
U001090,4,潜力用户
U001091,3,潜力用户
U001092,3,高价值用户
U001093,3,流失风险用户
U001094,3,一般用户
U001095,3,一般用户
U001096,2,潜力用户
U001097,3,流失风险用户
U001098,3,高价值用户
U001099,3,流失风险用户
U001100,3,高价值用户
U001101,3,潜力用户
U001102,1,一般用户
U001103,3,潜力用户
U001104,1,流失风险用户
U001105,1,流失风险用户
U001106,3,高价值用户
U001107,1,流失风险用户
U001108,1,高价值用户
U001109,3,高价值用户
U001110,1,一般用户
U001111,1,一般用户
U001112,4,一般用户
U001113,0,潜力用户
U001114,1,一般用户
U001115,1,高价值用户
U001116,4,流失风险用户
U001117,1,一般用户
U001118,3,潜力用户
U001119,1,流失风险用户
U001120,3,潜力用户
U001121,1,一般用户
U001122,5,流失风险用户
U001123,3,潜力用户
U001124,1,流失风险用户
U001125,3,高价值用户
U001126,3,一般用户
U001127,4,潜力用户
U001128,3,高价值用户
U001129,1,一般用户
U001130,3,一般用户
U001131,3,高价值用户
U001132,1,一般用户
U001133,1,一般用户
U001134,1,流失风险用户
U001135,1,流失风险用户
U001136,1,一般用户
U001137,1,潜力用户
U001138,3,潜力用户
U001139,1,一般用户
U001140,1,一般用户
U001141,3,高价值用户
U001142,4,潜力用户
U001143,3,潜力用户
U001144,1,一般用户
U001145,1,一般用户
U001146,1,流失风险用户
U001147,3,流失风险用户
U001148,3,高价值用户
U001149,3,高价值用户
U001150,3,一般用户
U001151,1,流失风险用户
U001152,1,一般用户
U001153,3,一般用户
U001154,1,流失风险用户
U001155,4,一般用户
U001156,3,高价值用户
U001157,3,一般用户
U001158,1,潜力用户
U001159,1,一般用户
U001160,1,一般用户
U001161,3,高价值用户
U001162,1,潜力用户
U001163,1,流失风险用户
U001164,1,一般用户
U001165,4,潜力用户
U001166,3,一般用户
U001167,1,流失风险用户
U001168,3,潜力用户
