user_id,cluster,rfm_label
U000192,2,一般用户
U000193,1,高价值用户
U000194,1,潜力用户
U000195,1,高价值用户
U000196,2,一般用户
U000197,1,高价值用户
U000198,0,流失风险用户
U000199,1,高价值用户
U000200,2,一般用户
U000201,1,流失风险用户
U000202,2,一般用户
U000203,1,潜力用户
U000204,2,一般用户
U000205,1,高价值用户
U000206,1,一般用户
U000207,1,潜力用户
U000208,1,一般用户
U000209,0,流失风险用户
U000210,1,潜力用户
U000211,1,潜力用户
U000212,1,潜力用户
U000213,1,一般用户
U000214,1,潜力用户
U000215,1,潜力用户
U000216,0,流失风险用户
U000217,0,流失风险用户
U000218,0,流失风险用户
U000219,1,高价值用户
U000220,1,一般用户
U000221,1,潜力用户
U000222,0,流失风险用户
U000223,1,一般用户
U000224,1,一般用户
U000225,1,潜力用户
U000226,0,流失风险用户
U000227,0,一般用户
U000228,1,潜力用户
U000229,1,潜力用户
U000230,1,高价值用户
U000231,2,潜力用户
U000232,1,潜力用户
U000233,0,流失风险用户
U000234,1,高价值用户
U000235,2,一般用户
U000236,1,高价值用户
U000237,1,潜力用户
U000238,1,潜力用户
U000239,0,流失风险用户
U000240,1,潜力用户
U000241,1,一般用户
U000242,0,流失风险用户
U000243,0,流失风险用户
U000244,1,潜力用户
U000245,1,潜力用户
U000246,0,流失风险用户
U000247,1,潜力用户
U000248,1,潜力用户
U000249,1,流失风险用户
U000250,1,潜力用户
U000251,1,一般用户
U000252,1,流失风险用户
U000253,1,一般用户
U000254,1,一般用户
U000255,0,一般用户
U000256,1,流失风险用户
U000257,2,一般用户
U000258,1,高价值用户
U000259,1,潜力用户
U000260,2,一般用户
U000261,1,高价值用户
U000262,1,流失风险用户
U000263,0,流失风险用户
U000264,1,潜力用户
U000265,1,一般用户
U000266,1,潜力用户
U000267,1,潜力用户
U000268,1,高价值用户
U000269,1,流失风险用户
U000270,1,潜力用户
U000271,1,潜力用户
U000272,1,一般用户
U000273,2,流失风险用户
U000274,1,高价值用户
U000275,0,流失风险用户
U000276,1,潜力用户
U000277,1,流失风险用户
U000278,1,潜力用户
U000279,1,潜力用户
U000280,1,高价值用户
U000281,0,流失风险用户
U000282,0,一般用户
U000283,1,潜力用户
U000284,1,一般用户
U000285,1,潜力用户
U000286,1,高价值用户
U000287,2,潜力用户
U000288,1,潜力用户
U000289,1,潜力用户
U000290,2,一般用户
U000291,1,高价值用户
U000292,1,潜力用户
U000293,1,潜力用户
U000294,1,一般用户
U000295,1,潜力用户
U000296,1,流失风险用户
U000297,0,流失风险用户
U000298,1,高价值用户
U000299,0,流失风险用户
U000300,0,流失风险用户
U000301,1,潜力用户
U000302,2,一般用户
U000303,1,潜力用户
U000304,1,潜力用户
U000305,1,潜力用户
U000306,1,潜力用户
U000307,1,一般用户
U000308,1,一般用户
U000309,1,流失风险用户
U000310,1,高价值用户
U000311,2,潜力用户
U000312,1,高价值用户
U000313,2,潜力用户
U000314,0,流失风险用户
U000315,1,潜力用户
U000316,1,潜力用户
U000317,0,流失风险用户
U000318,1,一般用户
U000319,2,流失风险用户
U000320,1,一般用户
U000321,0,一般用户
U000322,1,潜力用户
U000323,0,一般用户
U000324,0,流失风险用户
U000325,1,高价值用户
U000326,1,高价值用户
U000327,1,潜力用户
U000328,1,高价值用户
U000329,1,潜力用户
U000330,1,一般用户
U000331,2,一般用户
U000332,1,流失风险用户
U000333,0,流失风险用户
U000334,1,潜力用户
U000335,1,潜力用户
U000336,0,一般用户
U000337,0,一般用户
U000338,1,流失风险用户
U000339,1,一般用户
U000340,2,高价值用户
U000341,1,高价值用户
U000342,0,一般用户
U000343,1,高价值用户
U000344,1,流失风险用户
U000345,0,流失风险用户
U000346,1,潜力用户
U000347,2,一般用户
U000348,1,流失风险用户
U000349,1,高价值用户
U000350,0,流失风险用户
U000351,0,流失风险用户
U000352,1,高价值用户
U000353,1,潜力用户
U000354,1,高价值用户
U000355,0,流失风险用户
U000356,1,一般用户
U000357,0,流失风险用户
U000358,0,一般用户
U000359,0,一般用户
U000360,0,潜力用户
U000361,1,潜力用户
U000362,0,一般用户
U000363,2,潜力用户
U000364,1,一般用户
U000365,0,一般用户
U000366,1,一般用户
U000367,1,潜力用户
U000368,1,一般用户
U000369,1,流失风险用户
U000370,0,流失风险用户
U000371,1,流失风险用户
U000372,1,流失风险用户
U000373,1,潜力用户
U000374,1,流失风险用户
U000375,1,一般用户
U000376,0,流失风险用户
U000377,1,高价值用户
U000378,1,一般用户
U000379,1,潜力用户
U000380,0,流失风险用户
U000381,1,潜力用户
U000382,0,流失风险用户
U000383,1,潜力用户
U000384,0,流失风险用户
U000385,1,一般用户
U000386,1,潜力用户
U000387,0,一般用户
U000388,0,一般用户
U000389,1,高价值用户
U000390,0,流失风险用户
U000391,0,流失风险用户
U000392,1,流失风险用户
U000393,1,高价值用户
U000394,0,一般用户
U000395,1,潜力用户
U000396,1,一般用户
U000397,1,一般用户
U000398,1,潜力用户
U000399,1,一般用户
U000400,1,潜力用户
U000401,1,一般用户
U000402,1,一般用户
U000403,1,高价值用户
U000404,1,一般用户
U000405,2,一般用户
U000406,0,流失风险用户
U000407,2,潜力用户
U000408,1,潜力用户
U000409,2,高价值用户
U000410,1,潜力用户
U000411,1,一般用户
U000412,1,潜力用户
U000413,0,流失风险用户
U000414,1,流失风险用户
U000415,1,流失风险用户
U000416,1,流失风险用户
U000417,0,一般用户
U000418,1,流失风险用户
U000419,2,潜力用户
U000420,1,一般用户
U000421,0,流失风险用户
U000422,1,高价值用户
U000423,1,高价值用户
U000424,1,高价值用户
U000425,0,流失风险用户
U000426,2,一般用户
U000427,1,潜力用户
U000428,1,潜力用户
U000429,1,流失风险用户
U000430,1,一般用户
U000431,1,一般用户
U000432,1,潜力用户
U000433,1,潜力用户
U000434,0,流失风险用户
U000435,1,潜力用户
U000436,1,潜力用户
U000437,0,流失风险用户
U000438,0,流失风险用户
U000439,1,潜力用户
U000440,1,潜力用户
U000441,2,潜力用户
U000442,1,高价值用户
U000443,1,一般用户
U000444,1,流失风险用户
U000445,1,一般用户
U000446,1,潜力用户
U000447,1,高价值用户
U000448,1,潜力用户
U000449,1,一般用户
U000450,0,流失风险用户
U000451,1,潜力用户
U000452,2,潜力用户
U000453,1,一般用户
U000454,1,一般用户
U000455,0,一般用户
U000456,1,潜力用户
U000457,1,一般用户
U000458,1,高价值用户
U000459,2,潜力用户
U000460,1,高价值用户
U000461,0,流失风险用户
U000462,2,高价值用户
U000463,0,流失风险用户
U000464,1,高价值用户
U000465,0,流失风险用户
U000466,1,潜力用户
U000467,2,潜力用户
U000468,1,一般用户
U000469,1,一般用户
U000470,1,一般用户
U000471,0,一般用户
U000472,1,潜力用户
U000473,1,潜力用户
U000474,1,一般用户
U000475,0,流失风险用户
U000476,0,流失风险用户
U000477,1,流失风险用户
U000478,0,流失风险用户
U000479,1,潜力用户
U000480,1,高价值用户
U000481,0,一般用户
U000482,2,一般用户
U000483,1,一般用户
U000484,1,一般用户
U000485,1,高价值用户
U000486,1,潜力用户
U000487,0,流失风险用户
U000488,1,一般用户
U000489,1,高价值用户
U000490,1,一般用户
U000491,1,潜力用户
U000492,1,高价值用户
U000493,1,潜力用户
U000494,0,一般用户
U000495,1,高价值用户
U000496,0,一般用户
U000497,0,流失风险用户
U000498,1,高价值用户
U000499,1,一般用户
U000500,1,潜力用户
U000501,1,潜力用户
U000502,1,一般用户
U000503,0,流失风险用户
U000504,1,潜力用户
U000505,2,一般用户
U000506,1,一般用户
U000507,0,流失风险用户
U000508,1,流失风险用户
U000509,0,流失风险用户
U000510,1,潜力用户
U000511,2,流失风险用户
U000512,0,流失风险用户
U000513,1,潜力用户
U000514,1,一般用户
U000515,1,流失风险用户
U000516,1,潜力用户
U000517,1,流失风险用户
U000518,1,一般用户
U000519,1,潜力用户
U000520,1,潜力用户
U000521,1,一般用户
U000522,2,流失风险用户
U000523,0,流失风险用户
U000524,1,一般用户
U000525,1,潜力用户
U000526,0,流失风险用户
U000527,1,一般用户
U000528,0,流失风险用户
U000529,1,高价值用户
U000530,1,流失风险用户
U000531,1,潜力用户
U000532,0,流失风险用户
U000533,1,潜力用户
U000534,1,潜力用户
U000535,1,高价值用户
U000536,0,流失风险用户
U000537,2,潜力用户
U000538,0,流失风险用户
U000539,1,一般用户
U000540,0,流失风险用户
U000541,1,一般用户
U000542,0,流失风险用户
U000543,2,潜力用户
U000544,1,一般用户
U000545,1,潜力用户
U000546,2,流失风险用户
U000547,0,流失风险用户
U000548,0,流失风险用户
U000549,2,一般用户
U000550,1,潜力用户
U000551,1,潜力用户
U000552,1,高价值用户
U000553,2,潜力用户
U000554,1,一般用户
U000555,1,高价值用户
U000556,1,一般用户
U000557,1,一般用户
U000558,1,高价值用户
U000559,1,潜力用户
U000560,0,流失风险用户
U000561,1,一般用户
U000562,1,一般用户
U000563,1,高价值用户
U000564,1,潜力用户
U000565,0,流失风险用户
U000566,1,潜力用户
U000567,2,潜力用户
U000568,1,潜力用户
U000569,1,潜力用户
U000570,1,一般用户
U000571,2,一般用户
U000572,0,流失风险用户
U000573,1,一般用户
U000574,2,一般用户
U000575,1,潜力用户
U000576,1,一般用户
U000577,1,潜力用户
U000578,0,流失风险用户
U000579,0,流失风险用户
U000580,1,高价值用户
U000581,2,潜力用户
U000582,0,流失风险用户
U000583,0,流失风险用户
U000584,1,高价值用户
U000585,1,高价值用户
U000586,1,潜力用户
U000587,1,潜力用户
U000588,2,高价值用户
U000589,1,一般用户
U000590,2,一般用户
U000591,1,一般用户
U000592,0,流失风险用户
U000593,0,一般用户
U000594,1,潜力用户
U000595,1,潜力用户
U000596,2,一般用户
U000597,1,一般用户
U000598,1,高价值用户
U000599,1,潜力用户
U000600,0,流失风险用户
U000601,2,高价值用户
U000602,0,一般用户
U000603,1,一般用户
U000604,1,潜力用户
U000605,1,潜力用户
U000606,1,一般用户
U000607,1,潜力用户
U000608,1,流失风险用户
U000609,1,潜力用户
U000610,1,流失风险用户
U000611,1,一般用户
U000612,1,潜力用户
U000613,0,流失风险用户
U000614,1,一般用户
U000615,1,高价值用户
U000616,1,高价值用户
U000617,1,一般用户
U000618,1,高价值用户
U000619,0,流失风险用户
U000620,1,高价值用户
U000621,1,一般用户
U000622,1,潜力用户
U000623,1,潜力用户
U000624,1,潜力用户
U000625,1,高价值用户
U000626,0,流失风险用户
U000627,1,一般用户
U000628,1,高价值用户
U000629,2,一般用户
U000630,2,潜力用户
U000631,0,流失风险用户
U000632,1,高价值用户
U000633,1,一般用户
U000634,1,高价值用户
U000635,0,流失风险用户
U000636,0,流失风险用户
U000637,1,高价值用户
U000638,2,潜力用户
U000639,0,一般用户
U000640,0,流失风险用户
U000641,1,流失风险用户
U000642,2,一般用户
U000643,1,一般用户
U000644,2,一般用户
U000645,1,一般用户
U000646,1,一般用户
U000647,0,一般用户
U000648,1,一般用户
U000649,2,潜力用户
U000650,1,潜力用户
U000651,1,流失风险用户
U000652,1,潜力用户
U000653,1,潜力用户
U000654,0,一般用户
U000655,1,潜力用户
U000656,0,流失风险用户
U000657,1,一般用户
U000658,1,一般用户
U000659,1,流失风险用户
U000660,1,潜力用户
U000661,0,一般用户
U000662,1,潜力用户
U000663,0,流失风险用户
U000664,1,潜力用户
U000665,2,潜力用户
U000666,1,一般用户
U000667,0,流失风险用户
U000668,0,一般用户
U000669,1,潜力用户
U000670,1,流失风险用户
U000671,0,流失风险用户
U000672,1,潜力用户
U000673,0,一般用户
U000674,1,潜力用户
U000675,0,流失风险用户
U000676,1,高价值用户
U000677,0,流失风险用户
U000678,0,流失风险用户
U000679,0,流失风险用户
U000680,1,高价值用户
U000681,2,潜力用户
U000682,1,潜力用户
U000683,1,高价值用户
U000684,2,流失风险用户
U000685,1,潜力用户
U000686,2,高价值用户
U000687,1,高价值用户
U000688,0,流失风险用户
U000689,2,高价值用户
U000690,1,流失风险用户
U000691,0,流失风险用户
U000692,2,流失风险用户
U000693,1,潜力用户
U000694,0,流失风险用户
U000695,2,潜力用户
U000696,0,流失风险用户
U000697,1,潜力用户
U000698,1,潜力用户
U000699,1,潜力用户
U000700,1,高价值用户
U000701,2,潜力用户
U000702,1,潜力用户
U000703,1,一般用户
U000704,1,潜力用户
U000705,1,高价值用户
U000706,1,潜力用户
U000707,1,一般用户
U000708,1,高价值用户
U000709,1,一般用户
U000710,2,流失风险用户
U000711,0,流失风险用户
U000712,0,流失风险用户
U000713,1,潜力用户
U000714,1,潜力用户
U000715,0,流失风险用户
U000716,1,潜力用户
U000717,1,流失风险用户
U000718,1,潜力用户
U000719,0,流失风险用户
U000720,1,潜力用户
U000721,1,高价值用户
U000722,1,高价值用户
U000723,1,潜力用户
U000724,0,潜力用户
U000725,1,潜力用户
U000726,0,流失风险用户
U000727,1,高价值用户
U000728,1,一般用户
U000729,1,潜力用户
U000730,1,一般用户
U000731,1,一般用户
U000732,1,一般用户
U000733,0,流失风险用户
U000734,2,一般用户
U000735,2,一般用户
U000736,1,潜力用户
U000737,1,一般用户
U000738,1,潜力用户
U000739,1,流失风险用户
U000740,1,潜力用户
U000741,1,一般用户
U000742,2,一般用户
U000743,1,一般用户
U000744,0,流失风险用户
U000745,1,一般用户
U000746,0,一般用户
U000747,1,高价值用户
U000748,1,一般用户
U000749,1,潜力用户
U000750,1,一般用户
U000751,0,流失风险用户
U000752,1,高价值用户
U000753,0,流失风险用户
U000754,1,潜力用户
U000755,2,流失风险用户
U000756,1,潜力用户
U000757,1,高价值用户
U000758,0,一般用户
U000759,1,一般用户
U000760,0,一般用户
U000761,2,流失风险用户
U000762,1,高价值用户
U000763,1,高价值用户
U000764,1,一般用户
U000765,1,潜力用户
U000766,2,一般用户
U000767,0,流失风险用户
U000768,1,一般用户
U000769,1,潜力用户
U000770,1,一般用户
U000771,0,流失风险用户
U000772,0,流失风险用户
U000773,0,一般用户
U000774,1,潜力用户
U000775,1,流失风险用户
U000776,2,流失风险用户
U000777,1,潜力用户
U000778,1,高价值用户
U000779,1,潜力用户
U000780,1,一般用户
U000781,1,一般用户
U000782,1,潜力用户
U000783,1,潜力用户
U000784,1,潜力用户
U000785,1,潜力用户
U000786,2,一般用户
U000787,0,流失风险用户
U000788,1,潜力用户
U000789,1,流失风险用户
U000790,1,流失风险用户
U000791,1,潜力用户
U000792,0,流失风险用户
U000793,1,潜力用户
U000794,1,潜力用户
U000795,1,高价值用户
U000796,1,流失风险用户
U000797,1,潜力用户
U000798,1,一般用户
U000799,1,一般用户
U000800,1,潜力用户
U000801,1,一般用户
U000802,2,一般用户
U000803,0,流失风险用户
U000804,1,一般用户
U000805,1,流失风险用户
U000806,1,一般用户
U000807,0,流失风险用户
U000808,1,潜力用户
U000809,1,潜力用户
U000810,1,流失风险用户
U000811,1,流失风险用户
U000812,1,一般用户
U000813,1,高价值用户
U000814,1,潜力用户
U000815,0,一般用户
U000816,1,高价值用户
U000817,2,潜力用户
U000818,1,潜力用户
U000819,1,潜力用户
U000820,0,流失风险用户
U000821,0,流失风险用户
U000822,2,流失风险用户
U000823,1,潜力用户
U000824,1,高价值用户
U000825,0,流失风险用户
U000826,2,潜力用户
U000827,2,一般用户
U000828,1,潜力用户
U000829,2,流失风险用户
U000830,1,潜力用户
U000831,1,流失风险用户
U000832,0,一般用户
U000833,0,一般用户
U000834,1,潜力用户
U000835,1,潜力用户
U000836,1,潜力用户
U000837,0,一般用户
U000838,1,潜力用户
U000839,1,潜力用户
U000840,1,流失风险用户
U000841,1,潜力用户
U000842,1,一般用户
U000843,0,流失风险用户
U000844,1,潜力用户
U000845,2,一般用户
U000846,2,一般用户
U000847,1,潜力用户
U000848,1,潜力用户
U000849,1,高价值用户
U000850,1,流失风险用户
U000851,2,一般用户
U000852,0,流失风险用户
U000853,1,潜力用户
U000854,1,一般用户
U000855,2,一般用户
U000856,0,流失风险用户
U000857,2,一般用户
U000858,1,潜力用户
U000859,1,流失风险用户
U000860,1,潜力用户
U000861,1,流失风险用户
U000862,1,流失风险用户
U000863,1,一般用户
U000864,2,流失风险用户
U000865,1,潜力用户
U000866,1,潜力用户
U000867,1,一般用户
U000868,1,一般用户
U000869,1,潜力用户
U000870,1,潜力用户
U000871,1,一般用户
U000872,1,潜力用户
U000873,1,潜力用户
U000874,1,潜力用户
U000875,1,高价值用户
U000876,0,流失风险用户
U000877,0,流失风险用户
U000878,0,流失风险用户
U000879,1,潜力用户
U000880,1,一般用户
U000881,2,一般用户
U000882,1,潜力用户
U000883,1,潜力用户
U000884,1,潜力用户
U000885,1,潜力用户
U000886,1,一般用户
U000887,1,潜力用户
U000888,1,一般用户
U000889,1,潜力用户
U000890,1,高价值用户
U000891,0,流失风险用户
U000892,1,一般用户
U000893,1,一般用户
U000894,1,流失风险用户
U000895,1,一般用户
U000896,1,一般用户
U000897,1,潜力用户
U000898,1,一般用户
U000899,1,高价值用户
U000900,1,潜力用户
U000901,1,潜力用户
U000902,2,潜力用户
U000903,1,潜力用户
U000904,0,流失风险用户
U000905,1,一般用户
U000906,1,一般用户
U000907,1,一般用户
U000908,1,一般用户
U000909,0,流失风险用户
U000910,1,潜力用户
U000911,1,潜力用户
U000912,1,一般用户
U000913,1,一般用户
U000914,0,流失风险用户
U000915,2,潜力用户
U000916,1,潜力用户
U000917,1,流失风险用户
U000918,1,潜力用户
U000919,0,流失风险用户
U000920,1,一般用户
U000921,1,流失风险用户
U000922,1,潜力用户
U000923,1,潜力用户
U000924,0,流失风险用户
U000925,1,潜力用户
U000926,1,高价值用户
U000927,1,一般用户
U000928,2,流失风险用户
U000929,1,一般用户
U000930,0,流失风险用户
U000931,0,流失风险用户
U000932,1,潜力用户
U000933,1,一般用户
U000934,1,高价值用户
U000935,2,流失风险用户
U000936,1,潜力用户
U000937,1,潜力用户
U000938,2,高价值用户
U000939,1,高价值用户
U000940,1,高价值用户
U000941,1,一般用户
U000942,2,一般用户
U000943,0,流失风险用户
U000944,2,流失风险用户
U000945,0,流失风险用户
U000946,1,高价值用户
U000947,1,一般用户
U000948,1,流失风险用户
U000949,1,潜力用户
U000950,1,一般用户
U000951,1,潜力用户
U000952,2,潜力用户
U000953,0,一般用户
U000954,1,流失风险用户
U000955,0,一般用户
U000956,1,一般用户
U000957,0,流失风险用户
U000958,0,一般用户
U000959,0,一般用户
U000960,1,高价值用户
U000961,2,高价值用户
U000962,1,流失风险用户
U000963,1,潜力用户
U000964,1,流失风险用户
U000965,0,流失风险用户
U000966,2,一般用户
U000967,1,一般用户
U000968,1,流失风险用户
U000969,1,一般用户
U000970,1,一般用户
U000971,1,一般用户
U000972,1,高价值用户
U000973,1,高价值用户
U000974,1,流失风险用户
U000975,1,流失风险用户
U000976,1,流失风险用户
U000977,1,一般用户
U000978,1,流失风险用户
U000979,0,流失风险用户
U000980,1,一般用户
U000981,1,高价值用户
U000982,2,一般用户
U000983,1,潜力用户
U000984,0,一般用户
U000985,2,一般用户
U000986,0,流失风险用户
U000987,1,潜力用户
U000988,0,流失风险用户
U000989,1,潜力用户
U000990,1,一般用户
U000991,1,高价值用户
U000992,1,潜力用户
U000993,1,一般用户
U000994,1,一般用户
U000995,1,一般用户
U000996,1,潜力用户
U000997,1,一般用户
U000998,1,一般用户
U000999,1,潜力用户
U001000,1,潜力用户
U001001,1,一般用户
U001002,1,一般用户
U001003,0,流失风险用户
U001004,1,一般用户
U001005,2,流失风险用户
U001006,1,潜力用户
U001007,0,流失风险用户
U001008,0,流失风险用户
U001009,0,流失风险用户
U001010,1,一般用户
U001011,1,潜力用户
U001012,0,流失风险用户
U001013,1,潜力用户
U001014,1,流失风险用户
U001015,1,流失风险用户
U001016,2,潜力用户
U001017,1,高价值用户
U001018,0,流失风险用户
U001019,1,流失风险用户
U001020,0,一般用户
U001021,1,流失风险用户
U001022,1,流失风险用户
U001023,1,一般用户
U001024,1,潜力用户
U001025,1,一般用户
U001026,1,一般用户
U001027,1,潜力用户
U001028,0,流失风险用户
U001029,1,一般用户
U001030,0,流失风险用户
U001031,1,潜力用户
U001032,1,一般用户
U001033,0,流失风险用户
U001034,1,一般用户
U001035,1,潜力用户
U001036,1,潜力用户
U001037,1,高价值用户
U001038,1,流失风险用户
U001039,1,一般用户
U001040,1,流失风险用户
U001041,1,一般用户
U001042,0,流失风险用户
U001043,1,潜力用户
U001044,1,一般用户
U001045,1,高价值用户
U001046,1,潜力用户
U001047,1,潜力用户
U001048,1,高价值用户
U001049,1,一般用户
U001050,0,流失风险用户
U001051,1,高价值用户
U001052,0,流失风险用户
U001053,2,一般用户
U001054,1,潜力用户
U001055,1,流失风险用户
U001056,0,流失风险用户
U001057,0,流失风险用户
U001058,2,高价值用户
U001059,1,潜力用户
U001060,0,流失风险用户
U001061,1,一般用户
U001062,0,流失风险用户
U001063,1,潜力用户
U001064,1,一般用户
U001065,2,一般用户
U001066,2,一般用户
U001067,0,流失风险用户
U001068,1,潜力用户
U001069,1,潜力用户
U001070,2,流失风险用户
U001071,1,一般用户
U001072,1,潜力用户
U001073,1,潜力用户
U001074,1,潜力用户
U001075,1,高价值用户
U001076,2,一般用户
U001077,1,潜力用户
U001078,1,一般用户
U001079,0,流失风险用户
U001080,1,高价值用户
U001081,1,高价值用户
U001082,1,一般用户
U001083,1,一般用户
U001084,2,高价值用户
U001085,1,流失风险用户
U001086,0,流失风险用户
U001087,1,潜力用户
U001088,1,一般用户
U001089,1,潜力用户
U001090,1,潜力用户
U001091,1,潜力用户
U001092,1,高价值用户
U001093,1,流失风险用户
U001094,1,一般用户
U001095,1,一般用户
U001096,2,潜力用户
U001097,1,流失风险用户
U001098,1,高价值用户
U001099,1,流失风险用户
U001100,1,高价值用户
U001101,1,潜力用户
U001102,1,一般用户
U001103,1,潜力用户
U001104,0,流失风险用户
U001105,0,流失风险用户
U001106,1,高价值用户
U001107,1,流失风险用户
U001108,1,高价值用户
U001109,1,高价值用户
U001110,0,一般用户
U001111,2,一般用户
U001112,2,一般用户
U001113,1,潜力用户
U001114,1,一般用户
U001115,1,高价值用户
U001116,2,流失风险用户
U001117,1,一般用户
U001118,1,潜力用户
U001119,0,流失风险用户
U001120,1,潜力用户
U001121,0,一般用户
U001122,0,流失风险用户
U001123,1,潜力用户
U001124,0,流失风险用户
U001125,1,高价值用户
U001126,1,一般用户
U001127,1,潜力用户
U001128,1,高价值用户
U001129,1,一般用户
U001130,1,一般用户
U001131,1,高价值用户
U001132,1,一般用户
U001133,1,一般用户
U001134,0,流失风险用户
U001135,0,流失风险用户
U001136,1,一般用户
U001137,1,潜力用户
U001138,1,潜力用户
U001139,1,一般用户
U001140,0,一般用户
U001141,1,高价值用户
U001142,1,潜力用户
U001143,1,潜力用户
U001144,1,一般用户
U001145,1,一般用户
U001146,0,流失风险用户
U001147,1,流失风险用户
U001148,1,高价值用户
U001149,1,高价值用户
U001150,1,一般用户
U001151,0,流失风险用户
U001152,1,一般用户
U001153,1,一般用户
U001154,0,流失风险用户
U001155,1,一般用户
U001156,1,高价值用户
U001157,1,一般用户
U001158,1,潜力用户
U001159,1,一般用户
U001160,1,一般用户
U001161,1,高价值用户
U001162,1,潜力用户
U001163,1,流失风险用户
U001164,0,一般用户
U001165,2,潜力用户
U001166,1,一般用户
U001167,1,流失风险用户
U001168,1,潜力用户
